DayOfMonth,DayOfWeek,Carrier,OriginAirportID,DestAirportID,DepDelay,ArrDelay
5,1,DL,123,441,578,99
10,2,F9,441,870,267,127
20,6,AA,983,870,386,1714
28,3,UA,123,870,1014,1090
23,2,US,123,260,189,1735
25,5,9E,224,441,247,1909
22,2,F9,983,123,1877,816
4,4,US,441,123,499,917
23,5,HA,983,441,599,597
2,2,FL,123,131,1033,154
15,2,B6,441,123,444,318
18,6,US,131,870,1095,612
6,1,AS,870,123,1229,1300
23,4,HA,870,983,-15,1092
24,2,B6,260,224,1643,494
15,5,UA,123,870,573,1745
5,6,AA,983,224,1504,306
10,7,B6,260,224,572,1774
8,5,YV,123,224,962,1287
4,3,UA,123,224,869,336
19,4,AS,123,983,1828,1683
21,4,AS,260,441,715,331
26,4,EV,224,260,1078,1400
20,2,US,983,123,1032,-87
10,3,EV,131,224,504,286
11,7,OO,441,131,90,1292
7,4,FL,224,870,1714,1017
11,5,US,224,260,783,1605
1,2,HA,224,983,1287,1250
21,5,YV,870,123,977,1753
31,2,VX,870,983,756,962
31,3,OO,224,260,1629,271
8,3,MQ,123,983,1993,799
1,4,OO,224,983,1051,1108
14,7,YV,441,983,407,1737
1,5,US,983,131,1192,548
1,4,EV,131,260,1900,1628
7,2,EV,441,983,1695,-87
4,4,OO,131,123,1566,1082
23,4,AS,131,441,1453,1233
17,5,AS,131,441,480,206
16,3,US,441,983,1718,140
9,1,FL,260,441,1523,1028
28,4,AA,441,224,427,1420
11,7,US,260,131,640,1338
4,2,US,123,870,1057,15
20,6,UA,123,870,1382,880
16,1,FL,983,224,1076,180
6,5,MQ,123,983,1393,1594
7,1,AA,441,224,842,1705
16,2,OO,983,123,213,926
15,5,DL,260,870,1503,-51
28,7,AA,224,441,206,1358
25,2,OO,131,123,113,1101
23,6,HA,870,131,423,-14
28,2,9E,441,123,536,1648
7,4,MQ,441,260,639,1531
9,4,WN,123,131,-58,1461
8,4,B6,131,441,592,320
28,3,HA,131,224,1041,368
8,1,DL,224,870,1597,693
25,3,B6,131,123,-72,1038
27,4,HA,131,441,1837,1868
6,4,AA,123,441,19,615
1,6,US,123,260,23,598
6,4,WN,870,441,1183,1602
2,7,AS,260,131,493,1366
18,5,UA,123,224,820,1680
15,4,US,870,123,763,1012
17,2,UA,870,224,627,333
21,1,AA,260,983,960,1794
18,2,DL,123,131,853,323
3,7,FL,123,260,1796,968
22,3,AS,870,123,132,1236
13,4,AA,441,260,1456,660
9,3,VX,123,983,1101,1855
29,7,VX,131,870,333,1198
10,2,WN,870,441,1576,424
6,7,9E,983,123,1222,256
25,1,US,131,441,882,175
9,2,HA,441,224,258,327
1,1,UA,983,123,1807,552
28,3,EV,441,131,1820,1561
8,7,AA,983,441,969,571
5,1,US,870,441,1328,91
19,6,WN,260,224,1960,11
14,5,F9,123,260,210,1759
28,4,9E,983,123,532,591
8,7,UA,123,870,1415,1509
5,6,F9,224,123,931,1056
31,1,HA,260,983,191,1024
22,5,AS,441,260,1871,72
3,6,OO,441,870,885,-26
3,3,VX,441,224,22,327
19,5,9E,224,441,1835,1556
17,3,UA,983,131,1787,1541
23,6,AA,224,123,1189,549
18,1,DL,123,870,1614,1624
18,7,YV,123,224,899,1074
26,4,EV,224,983,280,-16
24,2,AS,441,224,1694,1775
9,4,F9,441,123,105,568
18,7,B6,224,131,787,784
19,5,B6,870,224,1909,1510
28,2,B6,224,260,104,259
9,3,AA,260,441,776,-10
31,6,9E,870,131,610,1876
22,1,9E,260,224,1975,1075
10,4,FL,870,224,1747,1847
25,2,UA,123,983,1137,1482
8,1,OO,441,224,419,1830
30,1,F9,441,224,1301,1675
13,1,AS,131,870,1501,1358
9,2,VX,870,123,1598,152
7,6,FL,983,224,-66,750
1,1,HA,224,441,1557,364
10,3,MQ,983,870,979,419
4,7,B6,131,260,1988,1163
22,2,FL,870,441,-43,355
5,2,YV,123,870,373,226
17,5,OO,870,983,854,825
8,7,FL,441,870,27,642
11,2,WN,983,224,1192,1052
23,4,WN,123,224,1248,1605
9,1,WN,123,870,247,211
14,5,9E,224,983,264,1280
17,5,MQ,983,224,303,1901
2,6,DL,983,441,1268,1573
28,3,DL,441,123,205,768
7,3,MQ,131,983,1856,227
10,2,B6,224,983,1299,769
16,3,MQ,441,870,1348,972
11,4,UA,870,983,647,1657
29,7,B6,441,224,698,764
22,7,OO,260,131,1554,-71
10,1,US,224,123,1276,918
4,6,B6,260,123,1591,1114
8,1,FL,260,870,162,513
21,7,MQ,131,224,230,-96
27,1,VX,441,131,506,1187
30,6,9E,123,224,-47,628
3,5,AA,441,260,154,17
8,7,F9,131,123,1426,682
5,7,AA,123,260,947,1796
29,7,YV,441,224,-48,-46
21,1,UA,224,441,200,686
12,6,DL,260,224,1386,890
8,3,VX,260,123,1277,1999
12,6,DL,983,260,634,1056
14,1,AS,224,441,318,316
8,4,9E,260,123,69,1653
26,7,AA,260,123,1111,1235
31,4,WN,123,224,996,1867
9,3,MQ,131,441,1876,1472
2,5,F9,260,123,1388,1039
6,5,YV,983,260,344,1001
3,6,HA,131,260,1120,284
24,5,B6,983,870,472,228
18,3,OO,224,870,350,1486
4,1,AA,441,870,66,1748
12,1,FL,131,260,324,140
19,7,WN,983,224,543,1905
15,4,HA,260,123,952,789
12,2,MQ,123,870,30,723
22,2,WN,441,983,-68,661
17,4,VX,260,983,1564,876
29,4,HA,441,983,1175,1615
6,7,EV,224,260,1522,593
19,4,US,983,123,921,771
26,7,9E,224,131,34,806
9,2,MQ,131,441,1389,20
7,4,US,224,260,1569,1027
28,1,VX,123,131,530,748
6,4,AA,123,131,1940,1993
21,4,EV,441,260,76,-58
6,5,FL,131,870,953,446
19,6,AA,131,260,1453,723
27,4,OO,441,131,1753,817
26,6,MQ,131,224,648,1268
6,4,HA,123,260,885,279
26,6,AS,260,870,837,80
3,7,EV,123,870,81,1567
24,6,OO,983,123,1138,1294
2,5,OO,260,131,1128,245
24,5,FL,870,983,1738,829
30,3,HA,123,983,371,1075
2,6,F9,224,870,324,286
19,5,UA,441,224,1805,1354
30,1,AA,131,260,206,1627
1,7,YV,870,131,738,1287
25,2,MQ,870,441,294,582
26,4,9E,870,441,106,356
18,5,OO,870,441,490,1730
12,4,EV,983,131,803,1491
14,2,YV,870,224,676,1108
15,4,F9,983,131,259,440
3,6,F9,260,123,309,1920
31,3,DL,260,131,307,447
22,1,F9,260,870,1204,793
18,3,DL,224,983,1334,388
29,1,F9,983,870,1527,1433
9,7,F9,123,870,719,1919
4,7,MQ,131,870,1424,1915
14,6,EV,131,224,695,558
3,1,EV,131,983,1584,1631
30,7,DL,870,441,1164,1324
3,4,AA,260,441,1125,-9
23,5,FL,983,123,555,1906
18,4,WN,870,224,922,1070
8,1,DL,983,441,1024,1919
26,1,AS,123,224,335,1458
24,3,9E,983,441,699,831
18,7,AS,260,983,662,1132
24,1,9E,870,260,1183,-52
16,7,HA,983,224,1878,183
11,4,EV,441,224,303,-56
16,6,AS,441,983,1286,871
17,2,AS,260,123,1601,1833
15,5,B6,123,260,848,1364
7,2,EV,441,983,201,442
4,3,AA,870,983,1766,1245
28,7,UA,870,260,1799,1651
27,6,FL,131,123,89,328
17,2,AS,224,983,558,487
5,4,WN,131,260,296,1219
6,3,9E,260,441,1434,1704
4,2,WN,224,131,423,503
15,5,FL,870,260,1731,84
31,3,EV,441,983,765,668
19,6,AS,123,870,1658,528
8,6,WN,224,131,739,1576
11,1,OO,131,123,798,173
24,1,F9,983,260,1,1094
13,2,US,870,983,640,949
26,6,VX,260,870,682,490
1,2,DL,123,870,-97,1726
21,6,US,224,870,306,245
6,4,9E,224,260,984,1825
2,1,AS,441,983,663,272
18,1,YV,441,131,43,174
28,4,MQ,983,224,1387,1751
1,6,B6,983,123,444,539
8,7,AA,870,224,6,213
6,5,AA,131,441,485,431
31,3,US,123,260,-1,1345
3,5,YV,870,131,1406,987
14,1,HA,870,224,582,508
26,5,FL,123,870,-43,235
4,4,MQ,870,224,-31,-85
3,7,MQ,224,870,1074,1691
11,2,9E,224,441,1076,802
11,7,F9,870,260,132,940
25,2,VX,123,260,-26,812
21,4,VX,224,123,1349,80
15,2,MQ,123,131,741,1427
18,6,DL,123,870,165,968
3,2,F9,260,224,457,1954
18,2,VX,123,131,1065,416
5,4,F9,983,131,1048,1033
13,2,YV,441,131,1826,297
11,1,AA,983,870,86,386
25,6,MQ,131,123,1180,1659
24,6,F9,870,441,256,1256
1,5,MQ,224,983,863,1360
28,3,VX,224,870,232,1747
7,5,YV,123,441,1445,1903
15,1,9E,224,870,225,649
5,7,9E,983,870,1989,1747
3,5,HA,260,131,1359,1843
14,6,MQ,224,983,1909,-61
5,3,B6,123,131,548,699
24,5,VX,131,123,666,1643
21,2,WN,441,224,1338,771
25,3,OO,441,131,1790,1727
21,4,FL,224,260,749,1061
12,6,F9,224,441,1652,1638
13,3,YV,441,123,1283,794
22,3,YV,224,983,738,437
27,4,HA,983,123,1440,1261
20,5,UA,224,131,1236,64
6,6,AA,983,131,1521,732
2,4,YV,224,870,373,18
18,7,US,983,224,1189,1891
16,2,F9,131,260,390,1542
6,2,DL,224,131,37,844
20,5,YV,983,260,257,980
4,5,FL,260,224,853,1645
13,4,AA,983,870,1059,1408
9,3,MQ,131,260,521,998
26,2,UA,441,260,1730,1989
17,3,YV,260,441,361,1425
4,3,OO,441,983,-94,1344
25,1,MQ,260,983,1150,1336
10,6,UA,224,123,832,879
31,7,US,260,441,1685,1622
27,4,F9,441,983,1644,663
25,4,FL,260,983,1527,1370
19,7,VX,131,983,504,1251
2,5,EV,870,441,-83,1219
27,5,AA,870,131,-61,1150
17,6,HA,983,131,1026,228
13,7,EV,131,260,1730,1583
8,2,DL,983,260,1825,1568
5,3,AS,983,131,1986,1889
9,5,US,870,441,948,1342
31,4,EV,123,870,954,1101
27,6,AS,870,983,1341,517
21,3,B6,983,131,73,1682
22,2,9E,123,983,803,850
16,7,B6,870,260,617,222
15,7,EV,123,441,-22,939
29,2,AS,260,131,341,1935
13,6,UA,131,983,657,640
13,2,UA,983,870,606,749
23,3,MQ,260,123,-73,1313
6,4,DL,123,224,1951,1907
11,6,AS,260,224,1540,1526
8,1,VX,224,260,372,1271
6,3,AA,131,260,1849,273
7,5,US,224,260,1792,1201
28,3,YV,224,260,1472,1405
3,3,EV,131,224,1787,119
12,6,YV,870,260,1049,54
13,6,DL,131,224,642,1144
3,1,YV,224,123,28,451
5,2,VX,983,870,1152,86
27,2,WN,870,441,744,1636
16,3,OO,123,983,67,1703
2,2,EV,870,260,61,78
4,1,EV,441,983,603,1907
14,7,B6,441,870,731,1986
5,5,MQ,870,260,720,1366
11,3,EV,131,870,435,1979
30,6,US,983,131,1275,35
8,3,MQ,983,870,-81,1586
15,2,AS,870,131,198,215
15,2,AS,123,441,501,1021
25,3,EV,260,870,281,1902
28,2,HA,260,123,1500,780
31,6,UA,123,131,1960,457
19,2,F9,441,983,381,570
3,4,B6,224,131,575,769
19,3,B6,224,260,1038,1479
23,1,OO,260,123,1255,345
11,6,YV,131,123,1887,1379
3,1,DL,123,983,1238,-73
7,1,FL,870,131,1517,591
7,5,WN,224,441,1577,1872
19,2,WN,441,224,912,408
17,4,AA,441,870,1976,422
27,5,AA,441,224,99,1348
8,5,FL,224,260,1105,198
21,3,WN,441,224,697,1783
30,4,F9,983,870,1674,1613
10,6,AA,123,131,1942,94
24,4,HA,260,131,1785,176
3,4,9E,123,870,387,898
21,2,YV,983,441,-79,-27
17,1,HA,131,870,650,1059
31,7,OO,123,441,347,1616
8,3,OO,224,131,1285,1175
1,7,F9,131,123,277,1005
29,4,FL,260,870,1571,-39
14,1,EV,131,260,1496,3
6,2,YV,870,224,50,1284
27,1,B6,224,441,372,1162
28,6,AA,131,123,276,1739
2,7,B6,260,123,644,1614
15,4,EV,441,260,376,577
23,2,EV,131,441,-38,743
7,5,EV,123,131,-44,891
10,1,FL,983,870,777,156
16,4,DL,983,441,1895,826
3,6,FL,224,123,1906,468
8,1,AA,131,123,799,280
29,1,AS,870,224,123,1953
2,6,MQ,870,224,1545,1055
18,7,US,441,983,1654,695
27,1,YV,983,260,1963,1233
22,1,MQ,131,870,389,537
3,5,F9,131,224,1651,763
11,5,9E,123,224,-79,343
14,1,WN,224,260,1514,53
8,5,YV,224,260,-42,1180
17,4,EV,441,131,1285,1614
26,3,HA,441,260,313,462
3,3,OO,224,983,1855,1290
28,1,B6,260,441,949,999
19,7,MQ,123,870,58,1742
23,1,FL,260,870,713,608
15,3,AA,123,224,470,1016
17,4,HA,260,983,1880,657
16,6,AA,224,870,276,1230
2,7,AA,983,131,1219,717
14,6,B6,260,870,832,31
18,1,WN,441,260,1696,1903
23,6,DL,441,224,1961,-83
9,5,FL,131,870,1874,299
5,6,WN,870,260,391,814
2,5,US,260,870,756,756
6,2,DL,983,131,1515,1834
14,4,HA,131,983,719,163
28,1,AS,870,260,1515,1609
8,6,F9,123,224,1612,512
4,6,HA,131,260,1856,1276
9,5,F9,224,870,1405,932
6,6,UA,983,441,445,940
3,4,VX,123,870,895,1956
26,2,UA,870,224,250,1881
11,6,EV,441,983,988,216
24,6,WN,224,260,1796,731
10,7,B6,224,983,1623,750
27,7,F9,870,131,1516,1379
12,2,OO,983,131,1888,361
24,7,HA,441,260,610,24
3,2,MQ,441,224,357,-100
15,2,MQ,224,260,1475,264
26,2,AS,131,123,852,384
31,1,OO,870,131,790,680
18,2,FL,131,260,1313,1215
3,5,UA,123,260,531,1757
31,4,MQ,260,870,1953,459
27,7,AA,983,224,1825,1811
24,4,DL,441,260,300,834
24,5,9E,224,870,854,335
9,5,DL,123,441,1622,77
15,7,MQ,983,870,614,697
1,3,MQ,870,260,1606,343
11,1,UA,441,123,280,713
31,1,YV,983,131,493,594
22,1,AS,983,260,1483,82
3,3,MQ,441,870,691,1510
8,1,YV,123,224,637,1263
20,4,B6,224,260,154,516
26,6,HA,441,224,725,677
18,3,WN,260,983,-23,152
28,2,DL,870,123,-61,1485
14,3,FL,224,131,1936,488
21,5,B6,983,224,1948,1419
13,7,AA,260,441,330,996
1,4,F9,983,224,1381,1472
20,1,HA,983,224,-98,1423
16,6,US,441,870,334,957
6,7,WN,441,870,1940,128
6,2,DL,983,260,1695,1529
9,5,B6,131,260,-11,693
15,6,B6,224,123,72,681
12,6,B6,260,441,1659,970
9,4,US,260,983,797,822
21,6,EV,131,441,1526,11
21,6,HA,224,870,346,-43
22,1,EV,224,983,1733,742
16,4,OO,983,224,232,654
26,2,AA,983,131,1235,1206
12,5,UA,983,260,-49,1104
3,1,OO,123,131,1434,1034
18,6,YV,260,224,-49,1968
31,4,HA,441,224,536,262
29,1,DL,131,260,826,1705
22,7,AA,224,131,876,902
22,2,OO,260,131,407,716
19,1,HA,224,870,849,584
22,2,AA,224,983,1117,182
18,5,B6,123,260,1083,1391
6,2,DL,131,441,1483,-20
29,6,F9,870,983,1724,1860
19,3,OO,224,983,646,210
6,7,OO,983,123,-3,586
5,5,UA,260,441,1801,450
11,3,DL,131,870,597,1748
26,4,B6,441,870,1573,1971
2,5,AS,983,131,350,1825
13,3,UA,224,131,1321,229
30,1,AS,131,260,741,162
6,7,F9,224,260,259,217
3,1,YV,441,870,693,131
11,6,UA,260,983,1133,342
19,5,EV,441,224,1915,314
9,2,EV,983,870,689,1769
5,7,9E,260,983,1337,1974
17,2,F9,131,441,1707,128
16,2,9E,441,260,710,827
22,7,F9,224,870,433,416
20,1,YV,123,224,1461,1735
10,6,AS,224,983,331,1703
6,2,AA,260,131,768,1430
9,3,VX,441,123,413,1055
24,4,9E,870,983,5,1682
14,5,VX,260,123,664,1692
12,6,WN,441,870,1053,875
18,2,DL,983,870,1708,545
1,3,HA,983,123,929,1661
12,4,VX,131,983,-16,-94
5,4,9E,260,983,1575,271
8,7,YV,224,441,10,26
28,1,9E,983,441,1389,93
16,2,WN,870,441,702,599
22,7,AS,260,441,654,-43
13,4,B6,224,870,981,505
24,4,US,123,260,1862,1629
23,3,OO,224,131,1929,1727
18,7,EV,441,224,802,1061
10,2,OO,123,870,398,1578
30,6,OO,260,983,194,696
26,5,9E,441,224,1100,720
15,5,UA,131,224,1446,851
9,5,FL,123,870,1928,1447
25,1,AA,441,131,192,1110
26,7,F9,131,260,-80,503
21,1,YV,224,983,1246,1569
26,7,UA,983,123,216,1605
7,7,9E,870,441,529,1377
7,5,AS,983,260,194,1899
29,7,US,260,123,639,1927
3,7,9E,224,123,1472,564
10,6,HA,123,224,511,-25
3,6,YV,131,224,787,-3
5,2,OO,224,441,1986,1534
5,5,FL,131,224,828,48
31,6,B6,123,224,233,-68
14,6,UA,260,224,1065,412
13,4,WN,123,983,324,1468
16,2,US,441,983,913,867
27,3,FL,131,441,1438,1069
17,5,OO,123,260,234,1724
30,1,OO,983,224,1396,634
13,6,MQ,260,983,1517,714
22,1,HA,441,131,179,-23
27,1,MQ,870,224,126,1598
6,5,DL,870,224,1600,850
25,4,DL,441,983,385,877
25,3,FL,870,224,1927,1851
9,2,WN,260,870,1023,712
21,4,EV,131,123,820,430
27,6,OO,131,441,1284,882
8,3,OO,441,260,760,1457
2,3,DL,260,123,1125,963
17,3,AS,123,870,748,1335
18,4,MQ,123,260,1334,1404
21,5,DL,123,224,1598,1344
3,3,US,123,260,578,1679
27,1,US,870,441,1438,606
30,5,HA,983,131,1082,1394
29,4,HA,870,260,1869,609
31,5,AA,983,224,1215,1948
29,2,YV,123,441,1594,1681
30,1,OO,983,441,1995,857
30,2,9E,441,983,713,759
27,6,HA,983,441,-97,814
6,3,AS,870,123,1356,1104
3,7,HA,441,224,1899,1040
5,6,F9,224,123,1997,228
30,6,AA,260,441,2000,1149
8,2,EV,224,131,681,477
21,1,EV,123,224,-7,1814
23,4,VX,983,224,505,1056
22,1,US,870,131,1534,1336
5,1,OO,131,983,552,1623
2,5,FL,441,260,304,763
20,1,FL,441,983,564,838
15,7,AS,123,260,1571,1689
21,3,VX,441,131,316,1711
18,2,HA,441,123,589,1929
18,2,OO,224,131,1830,1021
19,6,YV,123,224,840,213
30,4,DL,441,870,1440,1722
4,3,AA,983,870,1063,1988
10,3,F9,983,131,365,186
27,3,9E,224,131,740,1317
2,4,FL,983,123,259,1939
17,1,DL,983,131,1483,12
25,6,AA,870,260,1086,1353
2,1,VX,870,983,905,1320
8,1,WN,441,870,1115,1783
18,1,9E,441,123,1365,53
22,2,YV,131,224,880,1962
26,7,VX,983,224,734,1386
6,3,WN,441,224,1300,773
4,4,HA,260,441,32,-84
20,6,EV,123,441,819,1136
18,6,DL,260,870,110,837
31,1,UA,870,131,1294,1023
25,4,AA,260,224,545,1683
21,6,EV,870,260,1285,254
3,5,MQ,131,441,908,265
9,2,9E,441,123,1778,1029
20,1,HA,870,983,280,1612
17,7,EV,260,224,629,1567
27,5,DL,123,983,536,1144
17,3,9E,131,260,1350,1919
25,5,9E,260,983,1785,885
2,6,FL,131,260,1361,1147
1,5,WN,983,260,270,1880
28,6,UA,260,870,1403,1198
25,4,9E,870,260,466,26
30,1,DL,983,131,1417,1090
9,3,AA,441,983,1373,1669
22,3,EV,983,260,1920,358
4,5,F9,260,870,835,406
1,1,OO,224,441,410,1394
16,4,OO,441,224,92,591
21,6,UA,224,870,1038,132
16,2,MQ,224,870,997,1986
24,1,F9,441,131,1465,536
3,5,FL,123,131,1127,12
16,5,WN,441,870,1238,767
21,2,WN,131,870,1165,1182
26,5,US,131,441,1007,1650
31,4,DL,870,123,-16,1560
16,7,F9,260,983,1134,484
23,1,MQ,224,441,411,1202
27,6,AA,983,123,570,674
15,7,UA,260,123,-85,957
4,7,WN,441,131,1087,506
9,1,YV,870,123,1365,861
12,5,VX,224,870,1144,894
25,7,AS,224,260,109,180
7,4,MQ,870,131,1279,1126
10,1,AA,870,123,1568,873
22,5,FL,131,224,889,661
14,7,9E,260,870,1551,544
20,7,AS,123,224,976,1233
24,5,9E,123,870,-90,451
13,3,EV,441,131,1868,1621
4,3,HA,123,224,149,-79
29,5,HA,260,224,85,1473
21,5,WN,441,870,578,860
5,4,YV,131,123,1308,1166
30,6,FL,224,123,1015,357
8,4,YV,983,123,17,955
10,4,AS,983,441,678,1927
17,6,EV,441,224,1558,1905
21,7,AS,983,870,566,1934
12,6,US,870,131,240,1116
23,1,F9,260,870,1092,1105
12,5,DL,260,870,1974,1664
4,4,B6,131,224,676,1266
13,7,AS,224,441,508,1340
11,6,AS,131,123,721,701
9,7,DL,131,870,1947,1704
23,1,VX,260,123,198,1951
10,7,US,983,224,259,1913
25,2,WN,131,441,1886,1719
19,1,AS,441,224,960,692
30,4,VX,260,870,514,1790
27,5,VX,870,224,1089,-13
7,7,F9,441,131,563,865
25,2,WN,983,131,1971,333
5,2,9E,260,224,267,345
22,5,MQ,131,441,482,1092
21,4,US,983,224,1467,570
2,5,YV,131,983,1655,1060
20,3,WN,870,983,1304,1355
7,1,AA,131,441,1684,1279
18,6,YV,131,441,392,773
4,1,AS,131,123,1041,602
14,3,US,224,260,44,1995
8,3,B6,123,983,757,28
13,4,FL,441,123,1254,86
21,5,HA,870,224,198,670
29,1,UA,870,983,1630,498
16,1,OO,224,131,-73,777
19,2,FL,224,870,988,1172
5,5,VX,870,441,1397,-89
17,5,US,123,441,74,1414
9,3,FL,224,983,1382,1390
6,6,FL,224,870,17,767
31,1,9E,870,983,296,-59
17,6,OO,983,441,565,1397
19,1,YV,983,224,995,874
24,5,F9,224,441,1512,1198
6,2,B6,441,870,725,526
3,3,AA,441,123,981,236
3,3,DL,224,441,1564,1062
18,2,B6,441,131,1165,1425
19,3,FL,123,224,539,1566
22,6,B6,870,131,1956,1551
9,1,US,224,870,458,593
11,6,AA,870,983,871,1035
5,4,B6,131,260,1975,1176
16,1,OO,870,441,493,1724
25,6,OO,224,131,1166,1088
6,6,EV,123,260,1678,158
1,6,WN,123,870,1302,1306
22,5,9E,131,260,-84,1471
26,3,F9,131,441,592,204
8,3,EV,131,123,-53,1227
1,5,EV,131,870,601,794
6,7,AS,441,870,1377,431
25,4,EV,870,441,-30,1516
28,1,OO,441,983,444,133
18,5,HA,260,123,695,1102
31,3,OO,441,260,663,518
29,7,US,224,260,715,1477
17,7,WN,983,224,257,59
6,7,FL,441,224,1232,1578
17,6,HA,260,983,1536,1035
30,1,WN,224,870,1082,51
3,2,9E,870,441,1331,369
11,1,YV,123,983,1879,1249
5,7,UA,870,983,352,1252
21,4,EV,870,983,517,535
18,1,DL,224,441,1885,799
16,2,MQ,224,870,673,211
24,7,FL,224,260,1138,1465
16,1,B6,260,224,326,-98
29,4,B6,123,441,1927,263
16,5,UA,870,123,840,1657
25,1,F9,131,870,1891,1800
16,6,VX,870,131,1825,1386
23,3,WN,260,123,1927,1219
21,5,UA,441,224,433,1905
1,2,VX,983,260,774,1298
10,2,9E,224,260,1211,1775
31,7,VX,123,260,677,1830
29,6,MQ,441,123,1325,928
7,2,AS,260,131,523,741
15,5,DL,260,870,559,311
15,2,HA,123,224,931,386
25,2,YV,983,870,1565,81
29,1,AS,224,131,708,-19
13,7,MQ,870,441,1983,168
18,1,OO,870,260,-16,744
9,3,EV,441,123,1955,258
14,4,VX,870,131,1910,258
5,7,UA,441,224,1543,582
5,6,F9,260,131,882,1885
29,1,VX,123,441,-93,797
28,6,AS,131,441,567,1195
26,7,B6,131,224,24,1885
2,5,DL,224,260,1796,230
18,6,AS,983,131,1595,1631
3,7,FL,123,870,1011,23
17,4,VX,983,870,6,943
6,2,DL,870,983,1459,1326
22,4,MQ,983,441,1439,-45
29,4,US,441,131,539,1381
3,3,FL,983,224,1768,1981
31,2,US,983,123,-86,75
30,1,AA,441,870,1941,556
3,4,MQ,131,983,1470,501
28,1,US,260,131,774,481
17,1,AA,983,224,1090,1556
16,3,OO,441,123,311,1507
14,1,YV,441,131,1600,1738
8,5,B6,123,983,765,449
26,6,WN,260,983,1939,1549
17,1,YV,260,983,1074,1951
11,3,UA,131,260,1074,1763
25,2,US,441,131,814,268
22,7,EV,983,123,467,1046
18,4,9E,870,131,1375,1492
21,2,OO,870,224,188,298
22,7,B6,983,123,275,1310
28,3,AA,123,131,1454,750
2,6,OO,983,441,1626,1693
26,4,UA,131,441,808,1326
28,4,DL,983,260,1186,858
7,1,HA,224,131,1609,1766
15,5,MQ,870,123,1674,624
1,2,VX,131,983,792,1125
28,5,B6,870,441,1572,468
22,1,HA,870,224,263,552
25,7,VX,441,123,1893,161
5,4,MQ,983,260,435,1608
20,3,EV,260,123,221,485
7,3,HA,224,870,1073,1231
16,1,WN,260,224,534,976
8,6,MQ,441,260,1543,1310
31,2,DL,224,260,545,1540
3,3,WN,983,441,654,392
8,4,FL,224,131,348,1599
12,5,UA,260,131,1204,1516
25,1,MQ,224,131,744,1077
14,3,US,131,224,623,1023
11,4,HA,123,260,1370,1907
22,4,US,224,441,427,1791
20,3,EV,123,870,1212,580
2,6,FL,441,870,884,-51
7,3,9E,870,260,1600,1834
29,7,UA,870,441,1819,1561
26,7,B6,260,123,1567,1916
22,6,WN,131,224,1258,196
29,6,UA,983,123,1981,912
19,7,MQ,983,123,1805,329
15,4,WN,123,983,1657,1094
26,6,FL,983,260,1923,1817
6,1,9E,224,441,1004,1177
7,5,OO,260,441,1150,1911
21,1,VX,983,441,626,1355
21,1,F9,983,870,750,438
19,5,B6,131,260,1174,1311
20,2,9E,441,224,1870,315
31,1,AS,131,870,410,1752
24,3,B6,870,131,1264,169
30,1,DL,870,123,1609,1493
14,5,US,441,224,1318,-10
10,1,DL,131,983,360,1661
27,2,F9,870,224,276,1648
10,5,YV,870,983,1562,1012
11,7,EV,441,870,1347,1483
10,5,FL,870,131,1760,-15
12,4,FL,260,441,547,1211
2,4,UA,983,870,1955,857
27,3,YV,983,224,-59,1552
26,2,US,870,441,1253,496
3,7,9E,260,441,744,77
14,4,MQ,131,441,1145,283
26,7,F9,870,983,1797,1908
6,3,B6,131,441,1591,647
14,7,FL,870,131,277,1249
25,1,AS,260,131,1927,1140
8,4,9E,983,870,1063,554
12,1,HA,260,870,342,32
28,6,B6,123,260,125,-41
14,2,EV,870,123,832,196
12,7,WN,123,224,1774,1778
3,6,MQ,870,123,821,443
5,5,YV,123,983,-63,841
29,6,VX,131,870,915,857
14,2,DL,224,870,1419,492
5,2,VX,983,870,1264,228
28,6,OO,983,224,478,1996
21,1,UA,123,870,334,1476
14,1,F9,131,870,1338,1420
24,1,FL,260,441,1089,54
25,6,F9,870,224,985,36
5,3,B6,260,983,1154,1896
7,7,9E,983,870,1763,1182
8,4,AS,224,983,1257,414
28,6,US,983,224,1665,-48
10,4,DL,131,260,1891,254
30,4,HA,123,870,739,1674
4,5,EV,441,870,1407,171
30,3,OO,983,131,493,985
19,3,UA,123,224,1262,757
3,5,HA,123,260,1546,675
27,1,AA,870,260,1285,1998
12,3,EV,131,983,1572,27
3,4,9E,131,123,756,617
23,5,YV,224,260,286,1334
24,3,UA,131,441,951,1877
11,5,AS,123,870,1701,100
25,4,B6,123,131,278,31
23,5,DL,131,123,1153,722
2,4,EV,224,870,1736,1725
23,2,B6,224,131,1769,1078
20,7,MQ,870,260,808,1515
3,1,OO,870,260,1612,374
24,4,WN,870,441,1441,1846
12,7,OO,441,123,335,1781
26,2,AA,123,131,396,1708
31,2,OO,131,260,1278,1906
11,5,VX,983,260,248,95
16,5,MQ,224,260,1122,1641
17,6,US,870,983,370,1988
7,4,MQ,983,123,1624,561
16,5,VX,123,224,730,311
16,7,HA,123,870,1189,1303
8,4,HA,983,870,950,1869
22,3,9E,441,131,103,695
14,4,AA,224,260,592,1476
7,7,OO,123,441,1519,179
11,2,HA,123,224,779,233
16,6,FL,131,123,1817,-98
8,7,MQ,123,260,1147,-8
7,4,EV,224,870,-77,224
4,5,WN,131,123,490,536
