DayOfMonth,DayOfWeek,Carrier,OriginAirportID,DestAirportID,DepDelay,ArrDelay,distance,flight_time
30,5,YV,870,441,1854,109,4428.681668330508,5.501
20,6,9E,260,131,1393,578,2489.150149056575,3.092
1,3,OO,260,224,1036,1403,4157.966794274488,5.165
6,6,OO,983,260,798,-85,4594.370935048134,5.707
4,4,MQ,983,131,-64,1972,4419.77162393208,5.49
17,7,MQ,123,441,629,382,5653.025427904596,7.022
11,4,FL,983,131,1668,1730,4419.77162393208,5.49
22,5,OO,260,870,1803,1548,3914.2906942548548,4.862
20,1,F9,123,983,1749,1925,5488.0444674895525,6.817
17,5,F9,260,224,939,1656,4157.966794274488,5.165
18,6,UA,224,983,795,493,1082.1866549158137,1.344
20,5,US,123,260,1337,1486,2526.1262056156265,3.138
13,5,DL,983,870,373,1936,5474.713231697095,6.8
31,7,FL,131,224,1630,1975,4630.737572725662,5.752
25,5,UA,131,441,236,1350,4696.6795380118465,5.834
4,5,VX,983,441,1260,1696,1091.4571064792333,1.355
3,4,B6,441,131,1813,517,4696.6795380118465,5.834
4,3,DL,260,224,984,403,4157.966794274488,5.165
12,3,B6,983,224,669,1824,1082.1866549158137,1.344
14,7,FL,123,224,131,-30,5586.062551802552,6.939
18,2,AA,260,983,891,1312,4594.370935048134,5.707
29,3,EV,870,983,331,1068,5474.713231697095,6.8
22,7,US,870,131,86,1849,6269.168970616498,7.787
23,3,EV,441,123,1428,1957,5653.025427904596,7.022
9,4,UA,123,441,1764,437,5653.025427904596,7.022
18,4,F9,123,260,1962,964,2526.1262056156265,3.138
20,4,AA,224,983,693,1435,1082.1866549158137,1.344
4,1,WN,870,983,1952,1629,5474.713231697095,6.8
26,4,AS,123,870,17,828,6437.442794880623,7.996
30,1,UA,123,441,1269,897,5653.025427904596,7.022
23,1,UA,224,983,11,977,1082.1866549158137,1.344
13,7,YV,441,224,477,1667,67.05893133409441,0.083
13,5,F9,131,870,1123,1028,6269.168970616498,7.787
9,4,FL,260,870,1237,1692,3914.2906942548548,4.862
5,3,WN,870,131,1233,1023,6269.168970616498,7.787
25,3,F9,123,224,1574,474,5586.062551802552,6.939
2,3,DL,123,224,1836,1155,5586.062551802552,6.939
16,1,AA,983,224,15,845,1082.1866549158137,1.344
8,5,EV,123,983,519,135,5488.0444674895525,6.817
2,6,AA,260,983,1557,718,4594.370935048134,5.707
13,2,EV,260,870,1279,1964,3914.2906942548548,4.862
29,1,AS,870,131,1383,236,6269.168970616498,7.787
20,2,B6,224,260,256,901,4157.966794274488,5.165
4,5,MQ,260,870,1067,868,3914.2906942548548,4.862
31,4,MQ,123,131,1855,148,1124.6721495890558,1.397
29,4,OO,123,224,1893,-25,5586.062551802552,6.939
9,1,9E,870,131,426,635,6269.168970616498,7.787
18,2,EV,983,131,1163,1023,4419.77162393208,5.49
18,2,AA,441,870,996,-21,4428.681668330508,5.501
1,6,OO,123,131,1046,1987,1124.6721495890558,1.397
27,1,WN,123,441,1335,1433,5653.025427904596,7.022
25,4,UA,224,983,1879,1480,1082.1866549158137,1.344
3,7,HA,260,983,1691,109,4594.370935048134,5.707
4,2,F9,123,224,268,19,5586.062551802552,6.939
1,6,MQ,870,441,598,1056,4428.681668330508,5.501
29,4,B6,870,224,501,424,4419.245088580977,5.489
26,2,AS,983,870,974,248,5474.713231697095,6.8
19,5,WN,131,983,825,1188,4419.77162393208,5.49
18,7,UA,123,224,-84,318,5586.062551802552,6.939
17,5,YV,983,870,1694,788,5474.713231697095,6.8
22,4,WN,983,224,1457,1665,1082.1866549158137,1.344
20,4,EV,260,441,1716,62,4219.131928503233,5.241
28,4,UA,224,870,216,256,4419.245088580977,5.489
23,2,9E,123,870,777,1192,6437.442794880623,7.996
28,6,WN,123,441,1858,-79,5653.025427904596,7.022
8,6,OO,123,260,1819,1261,2526.1262056156265,3.138
17,7,WN,870,983,1210,1022,5474.713231697095,6.8
23,7,HA,870,260,1296,660,3914.2906942548548,4.862
4,5,YV,441,224,1636,1540,67.05893133409441,0.083
25,3,AA,260,983,1814,254,4594.370935048134,5.707
14,3,US,131,123,1795,120,1124.6721495890558,1.397
9,4,F9,123,224,1401,1463,5586.062551802552,6.939
29,1,UA,870,131,196,180,6269.168970616498,7.787
19,3,YV,260,441,513,1200,4219.131928503233,5.241
24,3,YV,441,131,1878,1478,4696.6795380118465,5.834
14,6,US,123,224,819,197,5586.062551802552,6.939
23,6,DL,983,441,-88,29,1091.4571064792333,1.355
26,4,WN,224,260,1852,772,4157.966794274488,5.165
12,1,YV,870,123,178,859,6437.442794880623,7.996
10,3,US,260,870,628,896,3914.2906942548548,4.862
26,5,OO,870,983,1375,231,5474.713231697095,6.8
13,1,FL,224,983,1303,1319,1082.1866549158137,1.344
23,4,FL,131,983,909,176,4419.77162393208,5.49
27,1,9E,131,224,616,1431,4630.737572725662,5.752
7,3,B6,870,123,787,1833,6437.442794880623,7.996
8,5,B6,260,224,1955,953,4157.966794274488,5.165
17,4,DL,441,260,1667,179,4219.131928503233,5.241
21,1,9E,441,983,1379,1159,1091.4571064792333,1.355
10,7,HA,131,870,61,24,6269.168970616498,7.787
24,7,AA,441,224,1969,336,67.05893133409441,0.083
24,5,WN,983,123,1040,1550,5488.0444674895525,6.817
6,3,AS,870,983,192,595,5474.713231697095,6.8
11,7,AS,260,870,789,73,3914.2906942548548,4.862
4,3,EV,870,441,1733,1148,4428.681668330508,5.501
4,7,UA,870,441,1788,1025,4428.681668330508,5.501
25,7,VX,131,260,984,1783,2489.150149056575,3.092
28,4,VX,224,260,239,209,4157.966794274488,5.165
3,3,OO,870,260,-39,587,3914.2906942548548,4.862
20,6,9E,260,870,154,943,3914.2906942548548,4.862
22,7,VX,131,260,193,302,2489.150149056575,3.092
6,3,YV,123,870,396,947,6437.442794880623,7.996
12,2,9E,441,870,1454,233,4428.681668330508,5.501
27,6,FL,260,131,925,41,2489.150149056575,3.092
24,2,AA,123,260,533,1959,2526.1262056156265,3.138
12,3,AS,131,441,397,1785,4696.6795380118465,5.834
16,6,MQ,224,870,189,487,4419.245088580977,5.489
10,1,9E,131,224,1764,575,4630.737572725662,5.752
16,3,UA,123,260,1638,146,2526.1262056156265,3.138
14,7,OO,224,441,173,1171,67.05893133409441,0.083
5,1,VX,123,870,730,158,6437.442794880623,7.996
31,5,VX,870,441,938,1744,4428.681668330508,5.501
8,5,WN,123,983,1588,59,5488.0444674895525,6.817
31,5,VX,441,123,1747,-99,5653.025427904596,7.022
1,1,MQ,441,123,724,60,5653.025427904596,7.022
25,5,DL,224,983,629,1364,1082.1866549158137,1.344
31,1,AA,870,983,228,764,5474.713231697095,6.8
31,1,UA,131,123,1155,-6,1124.6721495890558,1.397
6,4,US,983,870,1430,315,5474.713231697095,6.8
11,2,UA,131,870,1103,1743,6269.168970616498,7.787
21,1,9E,870,131,279,1280,6269.168970616498,7.787
8,1,UA,131,870,101,905,6269.168970616498,7.787
25,6,AA,983,870,1565,639,5474.713231697095,6.8
9,5,EV,441,224,875,445,67.05893133409441,0.083
9,2,OO,131,441,422,1913,4696.6795380118465,5.834
3,6,B6,870,983,1130,42,5474.713231697095,6.8
26,1,OO,224,123,670,380,5586.062551802552,6.939
13,6,UA,441,123,572,1447,5653.025427904596,7.022
13,4,WN,870,260,881,373,3914.2906942548548,4.862
1,3,MQ,870,123,935,166,6437.442794880623,7.996
13,2,VX,123,441,929,1943,5653.025427904596,7.022
6,2,EV,441,131,1860,1475,4696.6795380118465,5.834
29,6,B6,123,441,985,1704,5653.025427904596,7.022
17,5,F9,441,260,1149,953,4219.131928503233,5.241
27,3,WN,131,123,1041,441,1124.6721495890558,1.397
27,2,WN,870,983,1011,1349,5474.713231697095,6.8
12,1,EV,131,123,1458,252,1124.6721495890558,1.397
27,3,YV,224,123,200,1250,5586.062551802552,6.939
9,4,FL,983,123,911,-25,5488.0444674895525,6.817
25,6,HA,441,123,1919,364,5653.025427904596,7.022
28,5,HA,260,131,506,1813,2489.150149056575,3.092
12,2,WN,870,260,1961,1372,3914.2906942548548,4.862
15,7,AS,224,123,1162,88,5586.062551802552,6.939
9,6,HA,123,441,1543,1632,5653.025427904596,7.022
26,3,WN,441,983,-51,563,1091.4571064792333,1.355
14,4,WN,983,441,1043,1354,1091.4571064792333,1.355
19,5,YV,123,224,209,1973,5586.062551802552,6.939
8,1,9E,131,224,1699,414,4630.737572725662,5.752
6,6,9E,224,983,90,1857,1082.1866549158137,1.344
20,6,VX,441,123,831,280,5653.025427904596,7.022
19,1,US,983,224,207,1495,1082.1866549158137,1.344
5,1,F9,131,870,1136,836,6269.168970616498,7.787
21,5,B6,131,123,1348,1815,1124.6721495890558,1.397
5,3,HA,441,224,358,243,67.05893133409441,0.083
28,7,9E,983,131,662,1507,4419.77162393208,5.49
10,3,OO,131,260,422,1998,2489.150149056575,3.092
6,6,VX,260,870,-32,1902,3914.2906942548548,4.862
16,7,DL,123,131,1712,1307,1124.6721495890558,1.397
30,3,EV,224,131,705,427,4630.737572725662,5.752
19,6,YV,131,123,365,876,1124.6721495890558,1.397
21,2,9E,870,441,1204,678,4428.681668330508,5.501
8,3,AS,441,983,1919,618,1091.4571064792333,1.355
30,4,YV,441,260,274,768,4219.131928503233,5.241
28,1,AS,983,260,905,489,4594.370935048134,5.707
13,4,VX,870,123,985,1277,6437.442794880623,7.996
28,4,AS,870,131,1530,1433,6269.168970616498,7.787
15,7,VX,870,260,904,989,3914.2906942548548,4.862
31,5,F9,123,983,44,1817,5488.0444674895525,6.817
28,3,WN,123,441,753,640,5653.025427904596,7.022
7,6,UA,224,870,1066,1928,4419.245088580977,5.489
22,3,US,123,983,880,1154,5488.0444674895525,6.817
4,1,VX,441,123,1602,961,5653.025427904596,7.022
20,6,DL,870,131,1760,684,6269.168970616498,7.787
23,7,YV,870,123,1012,718,6437.442794880623,7.996
15,3,AA,983,131,-14,632,4419.77162393208,5.49
2,7,WN,131,260,1243,1285,2489.150149056575,3.092
10,2,EV,131,123,1470,2000,1124.6721495890558,1.397
29,7,WN,983,123,707,1329,5488.0444674895525,6.817
5,1,YV,870,260,329,1976,3914.2906942548548,4.862
14,1,WN,131,224,1141,1434,4630.737572725662,5.752
20,6,MQ,441,870,441,191,4428.681668330508,5.501
4,7,US,870,123,561,1034,6437.442794880623,7.996
22,4,EV,224,441,39,908,67.05893133409441,0.083
25,1,OO,123,260,1372,887,2526.1262056156265,3.138
31,7,AS,870,123,584,567,6437.442794880623,7.996
20,7,AA,870,260,892,1689,3914.2906942548548,4.862
29,7,9E,224,870,1023,808,4419.245088580977,5.489
27,4,US,224,260,1362,1882,4157.966794274488,5.165
25,5,F9,983,441,1462,491,1091.4571064792333,1.355
24,4,HA,870,260,-27,449,3914.2906942548548,4.862
2,2,B6,224,870,1633,1373,4419.245088580977,5.489
25,4,UA,123,131,1313,215,1124.6721495890558,1.397
27,5,F9,870,224,47,1185,4419.245088580977,5.489
22,4,YV,260,123,250,1988,2526.1262056156265,3.138
30,4,9E,131,260,947,963,2489.150149056575,3.092
7,1,B6,441,224,173,1045,67.05893133409441,0.083
30,6,OO,123,441,892,297,5653.025427904596,7.022
4,6,YV,260,131,1334,1600,2489.150149056575,3.092
8,2,VX,441,131,1867,-34,4696.6795380118465,5.834
24,4,YV,983,260,1620,768,4594.370935048134,5.707
17,7,VX,260,983,1267,928,4594.370935048134,5.707
28,7,F9,870,441,441,752,4428.681668330508,5.501
1,7,US,123,224,816,1940,5586.062551802552,6.939
31,4,OO,123,983,1664,136,5488.0444674895525,6.817
7,3,YV,224,123,616,897,5586.062551802552,6.939
5,2,YV,224,123,134,1998,5586.062551802552,6.939
18,5,YV,123,260,151,718,2526.1262056156265,3.138
10,5,AA,983,260,1801,1840,4594.370935048134,5.707
31,6,MQ,224,131,1088,1329,4630.737572725662,5.752
11,2,US,224,870,1558,1199,4419.245088580977,5.489
22,5,HA,441,870,-41,1325,4428.681668330508,5.501
6,4,WN,123,983,1580,1893,5488.0444674895525,6.817
14,3,DL,870,983,1535,-72,5474.713231697095,6.8
7,1,MQ,123,131,1816,1167,1124.6721495890558,1.397
24,1,WN,260,123,815,466,2526.1262056156265,3.138
9,7,9E,983,131,126,857,4419.77162393208,5.49
21,2,HA,123,224,1840,1815,5586.062551802552,6.939
18,3,FL,983,224,1228,256,1082.1866549158137,1.344
16,3,WN,870,441,1246,1531,4428.681668330508,5.501
18,5,9E,260,983,1579,411,4594.370935048134,5.707
13,3,9E,131,123,1677,863,1124.6721495890558,1.397
24,1,UA,870,131,572,949,6269.168970616498,7.787
25,5,US,983,870,272,1696,5474.713231697095,6.8
21,3,UA,123,870,518,1932,6437.442794880623,7.996
13,3,UA,870,123,907,470,6437.442794880623,7.996
21,6,VX,441,224,1688,939,67.05893133409441,0.083
23,7,US,224,870,188,1819,4419.245088580977,5.489
4,7,F9,870,224,1511,1600,4419.245088580977,5.489
1,3,OO,224,983,-91,1256,1082.1866549158137,1.344
24,6,OO,131,123,1963,1898,1124.6721495890558,1.397
21,2,AS,870,260,640,820,3914.2906942548548,4.862
7,6,MQ,224,260,1361,1688,4157.966794274488,5.165
24,6,HA,224,870,1822,284,4419.245088580977,5.489
3,7,F9,123,131,-79,1543,1124.6721495890558,1.397
12,3,DL,123,983,1675,1983,5488.0444674895525,6.817
21,6,AA,224,260,166,223,4157.966794274488,5.165
18,2,WN,224,983,1408,1260,1082.1866549158137,1.344
18,6,YV,123,224,689,1036,5586.062551802552,6.939
3,6,US,131,441,1854,310,4696.6795380118465,5.834
13,2,OO,983,441,13,-47,1091.4571064792333,1.355
27,7,UA,224,983,584,1757,1082.1866549158137,1.344
13,3,DL,123,131,242,1800,1124.6721495890558,1.397
16,2,HA,870,224,737,593,4419.245088580977,5.489
16,6,WN,131,441,286,352,4696.6795380118465,5.834
17,7,MQ,224,123,832,1462,5586.062551802552,6.939
18,5,9E,983,441,530,1742,1091.4571064792333,1.355
18,1,WN,131,224,1139,1357,4630.737572725662,5.752
13,4,B6,224,870,948,344,4419.245088580977,5.489
2,1,MQ,131,441,1904,1139,4696.6795380118465,5.834
30,5,OO,224,983,225,304,1082.1866549158137,1.344
4,3,F9,870,260,595,1734,3914.2906942548548,4.862
4,1,US,983,260,1749,1183,4594.370935048134,5.707
11,6,AS,870,131,499,0,6269.168970616498,7.787
15,1,FL,870,260,998,1008,3914.2906942548548,4.862
10,5,US,983,224,982,502,1082.1866549158137,1.344
25,6,WN,123,441,-31,1902,5653.025427904596,7.022
23,6,HA,131,983,700,657,4419.77162393208,5.49
6,6,EV,441,983,256,455,1091.4571064792333,1.355
21,4,FL,441,224,787,522,67.05893133409441,0.083
15,4,OO,131,260,1932,727,2489.150149056575,3.092
11,1,MQ,123,224,1324,1853,5586.062551802552,6.939
8,5,US,983,224,9,678,1082.1866549158137,1.344
15,5,VX,260,131,827,-92,2489.150149056575,3.092
15,3,B6,983,123,1962,1950,5488.0444674895525,6.817
29,4,VX,131,260,877,313,2489.150149056575,3.092
17,2,VX,260,441,1846,1096,4219.131928503233,5.241
7,2,AA,870,441,909,1099,4428.681668330508,5.501
9,4,YV,260,131,69,442,2489.150149056575,3.092
16,4,DL,260,441,1601,1821,4219.131928503233,5.241
18,1,HA,123,983,750,1094,5488.0444674895525,6.817
7,7,DL,260,441,1677,24,4219.131928503233,5.241
11,6,UA,260,224,1448,993,4157.966794274488,5.165
13,4,FL,441,123,110,-68,5653.025427904596,7.022
4,2,FL,870,131,321,-22,6269.168970616498,7.787
5,4,HA,224,441,160,-41,67.05893133409441,0.083
26,5,AA,123,224,1572,558,5586.062551802552,6.939
24,6,VX,131,441,1575,602,4696.6795380118465,5.834
7,1,B6,131,224,572,630,4630.737572725662,5.752
15,3,UA,870,260,1309,808,3914.2906942548548,4.862
16,6,HA,131,224,1216,1852,4630.737572725662,5.752
23,5,OO,131,441,870,1125,4696.6795380118465,5.834
18,6,MQ,260,870,300,1299,3914.2906942548548,4.862
4,7,9E,260,224,1763,1186,4157.966794274488,5.165
7,5,WN,131,260,768,743,2489.150149056575,3.092
2,7,MQ,260,441,1411,969,4219.131928503233,5.241
5,5,UA,870,441,931,466,4428.681668330508,5.501
26,3,US,123,260,1317,1446,2526.1262056156265,3.138
16,5,DL,123,131,1103,304,1124.6721495890558,1.397
19,6,DL,260,131,537,60,2489.150149056575,3.092
25,1,EV,123,131,941,46,1124.6721495890558,1.397
31,2,9E,870,441,739,170,4428.681668330508,5.501
1,1,OO,131,123,3,1375,1124.6721495890558,1.397
8,4,OO,441,870,921,724,4428.681668330508,5.501
30,5,YV,131,441,307,1046,4696.6795380118465,5.834
19,6,VX,260,123,194,1076,2526.1262056156265,3.138
25,6,FL,224,441,617,17,67.05893133409441,0.083
30,3,AS,224,260,1058,56,4157.966794274488,5.165
8,4,FL,131,123,1887,1833,1124.6721495890558,1.397
8,1,B6,870,441,1197,156,4428.681668330508,5.501
14,7,VX,260,224,1393,326,4157.966794274488,5.165
24,2,DL,260,441,1673,1836,4219.131928503233,5.241
26,2,MQ,131,123,952,832,1124.6721495890558,1.397
24,4,MQ,441,983,190,1070,1091.4571064792333,1.355
4,2,AS,870,260,35,1498,3914.2906942548548,4.862
20,6,HA,441,224,1728,1970,67.05893133409441,0.083
22,3,AA,131,983,1006,1890,4419.77162393208,5.49
30,4,MQ,441,870,597,129,4428.681668330508,5.501
18,6,AS,131,224,327,1035,4630.737572725662,5.752
11,5,9E,870,131,1920,402,6269.168970616498,7.787
21,5,WN,224,870,954,680,4419.245088580977,5.489
4,2,EV,870,131,233,1879,6269.168970616498,7.787
3,1,US,224,441,571,227,67.05893133409441,0.083
6,4,HA,983,870,189,414,5474.713231697095,6.8
5,5,FL,224,983,1472,943,1082.1866549158137,1.344
13,6,WN,260,870,1212,109,3914.2906942548548,4.862
3,7,US,224,123,-26,1745,5586.062551802552,6.939
7,1,UA,441,870,1296,1917,4428.681668330508,5.501
4,3,HA,870,441,1673,292,4428.681668330508,5.501
11,5,EV,870,123,433,132,6437.442794880623,7.996
10,3,AS,983,870,1559,427,5474.713231697095,6.8
3,2,OO,870,983,1146,1612,5474.713231697095,6.8
19,7,MQ,870,131,1144,1675,6269.168970616498,7.787
20,1,UA,260,983,1791,1187,4594.370935048134,5.707
15,2,AS,224,123,1601,718,5586.062551802552,6.939
30,1,MQ,123,441,1019,727,5653.025427904596,7.022
18,1,HA,224,441,525,-55,67.05893133409441,0.083
14,1,OO,441,123,1466,500,5653.025427904596,7.022
1,4,AS,870,983,15,778,5474.713231697095,6.8
10,1,VX,870,131,1743,558,6269.168970616498,7.787
22,4,FL,224,983,905,177,1082.1866549158137,1.344
2,4,FL,224,123,1448,1153,5586.062551802552,6.939
6,3,EV,224,870,1534,56,4419.245088580977,5.489
20,7,WN,260,441,970,1788,4219.131928503233,5.241
13,3,HA,870,123,1329,1034,6437.442794880623,7.996
14,5,AS,224,983,-37,1235,1082.1866549158137,1.344
29,5,EV,870,123,1942,233,6437.442794880623,7.996
15,1,OO,260,870,1508,688,3914.2906942548548,4.862
31,6,F9,224,131,755,1723,4630.737572725662,5.752
26,2,UA,224,260,373,1078,4157.966794274488,5.165
24,2,US,260,224,1125,1107,4157.966794274488,5.165
6,3,DL,441,224,1531,898,67.05893133409441,0.083
7,1,WN,224,131,537,1467,4630.737572725662,5.752
31,6,FL,131,260,1839,-92,2489.150149056575,3.092
14,6,UA,260,131,70,566,2489.150149056575,3.092
24,2,WN,123,441,98,1954,5653.025427904596,7.022
2,5,MQ,123,870,220,1847,6437.442794880623,7.996
22,2,OO,983,441,961,1067,1091.4571064792333,1.355
20,5,B6,131,260,1461,865,2489.150149056575,3.092
17,7,AS,441,983,591,1607,1091.4571064792333,1.355
12,6,DL,224,441,1098,214,67.05893133409441,0.083
11,7,UA,123,131,1540,1325,1124.6721495890558,1.397
4,1,FL,870,260,864,961,3914.2906942548548,4.862
2,5,DL,870,131,1441,1313,6269.168970616498,7.787
12,6,VX,983,260,718,694,4594.370935048134,5.707
11,2,WN,983,224,208,1198,1082.1866549158137,1.344
24,2,VX,131,260,292,114,2489.150149056575,3.092
29,4,F9,983,441,1295,83,1091.4571064792333,1.355
18,1,HA,870,260,1483,111,3914.2906942548548,4.862
11,1,VX,224,870,837,1199,4419.245088580977,5.489
16,2,F9,441,224,762,1099,67.05893133409441,0.083
2,1,DL,224,131,943,1919,4630.737572725662,5.752
31,5,9E,870,260,1194,541,3914.2906942548548,4.862
1,5,YV,870,131,839,68,6269.168970616498,7.787
2,5,US,441,131,574,782,4696.6795380118465,5.834
13,2,B6,260,224,943,1274,4157.966794274488,5.165
14,1,UA,983,441,639,644,1091.4571064792333,1.355
12,7,US,441,983,318,1505,1091.4571064792333,1.355
16,4,WN,870,983,233,1688,5474.713231697095,6.8
25,7,AA,983,441,1026,567,1091.4571064792333,1.355
27,1,DL,260,441,-24,-65,4219.131928503233,5.241
4,6,FL,870,224,762,1410,4419.245088580977,5.489
7,4,MQ,131,870,1720,734,6269.168970616498,7.787
9,6,AA,123,441,1137,1043,5653.025427904596,7.022
31,2,WN,131,983,1451,1497,4419.77162393208,5.49
12,4,AA,260,983,520,1574,4594.370935048134,5.707
4,3,DL,441,131,953,78,4696.6795380118465,5.834
4,2,OO,983,260,810,750,4594.370935048134,5.707
2,6,UA,983,260,1467,671,4594.370935048134,5.707
30,7,AS,983,224,1853,1601,1082.1866549158137,1.344
13,2,F9,224,260,2000,520,4157.966794274488,5.165
13,6,AA,441,131,1801,402,4696.6795380118465,5.834
27,4,VX,224,983,1574,1115,1082.1866549158137,1.344
13,5,UA,224,983,315,838,1082.1866549158137,1.344
15,3,AS,131,983,842,1013,4419.77162393208,5.49
15,4,OO,131,870,830,1769,6269.168970616498,7.787
12,2,OO,123,441,707,811,5653.025427904596,7.022
24,1,WN,123,441,467,1857,5653.025427904596,7.022
31,6,YV,870,224,259,160,4419.245088580977,5.489
11,6,VX,441,224,1034,1890,67.05893133409441,0.083
3,2,WN,441,260,1887,816,4219.131928503233,5.241
2,4,HA,870,983,893,386,5474.713231697095,6.8
29,1,OO,441,983,952,-68,1091.4571064792333,1.355
17,2,FL,123,870,1686,492,6437.442794880623,7.996
22,1,FL,123,224,805,-8,5586.062551802552,6.939
29,5,WN,131,123,353,548,1124.6721495890558,1.397
18,3,HA,123,131,152,1468,1124.6721495890558,1.397
13,6,MQ,260,983,843,1399,4594.370935048134,5.707
17,7,UA,224,870,715,72,4419.245088580977,5.489
22,3,EV,441,224,1669,1191,67.05893133409441,0.083
8,4,AS,870,224,-87,711,4419.245088580977,5.489
13,4,US,123,441,145,292,5653.025427904596,7.022
15,3,US,131,441,1200,1168,4696.6795380118465,5.834
25,5,DL,441,260,1099,1902,4219.131928503233,5.241
14,2,AA,870,441,1371,1681,4428.681668330508,5.501
19,3,FL,983,224,1510,699,1082.1866549158137,1.344
2,3,HA,983,131,1021,442,4419.77162393208,5.49
12,4,OO,123,870,1512,1494,6437.442794880623,7.996
1,2,DL,123,224,1566,-77,5586.062551802552,6.939
11,4,YV,123,131,1915,692,1124.6721495890558,1.397
18,3,F9,123,131,485,990,1124.6721495890558,1.397
20,2,AA,870,131,1472,492,6269.168970616498,7.787
23,3,UA,131,123,1103,728,1124.6721495890558,1.397
6,5,UA,131,123,658,1004,1124.6721495890558,1.397
2,1,FL,224,131,1169,292,4630.737572725662,5.752
13,6,AA,441,224,755,1264,67.05893133409441,0.083
11,6,UA,983,224,1184,1995,1082.1866549158137,1.344
27,1,HA,260,123,414,1496,2526.1262056156265,3.138
16,2,9E,983,260,1869,27,4594.370935048134,5.707
21,3,WN,131,870,1372,767,6269.168970616498,7.787
23,6,UA,123,224,1431,601,5586.062551802552,6.939
30,7,HA,870,131,1465,1515,6269.168970616498,7.787
10,5,DL,224,983,373,124,1082.1866549158137,1.344
3,4,9E,224,441,1959,1906,67.05893133409441,0.083
3,7,YV,123,983,1700,1461,5488.0444674895525,6.817
15,5,EV,224,123,10,1466,5586.062551802552,6.939
15,2,HA,983,131,272,1133,4419.77162393208,5.49
11,6,YV,441,224,723,736,67.05893133409441,0.083
3,1,US,983,441,1399,506,1091.4571064792333,1.355
12,6,OO,983,123,1724,591,5488.0444674895525,6.817
18,6,US,441,983,785,3,1091.4571064792333,1.355
6,4,VX,131,224,1394,433,4630.737572725662,5.752
21,2,B6,441,260,998,1067,4219.131928503233,5.241
7,2,UA,260,131,1289,1744,2489.150149056575,3.092
17,6,AA,131,123,1251,674,1124.6721495890558,1.397
